_id,path,sentence,api_sentence,time,location,sex,compare,wer_autosub_whisper,visitted,gold_sentence,labeled,humman,date_labeld
658da5f220d431f00fec0db6,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1136895_1140223.wav,sáng qua trên tỉnh lộ 624 đoạn qua đèo eo chim,sáng qua trên tỉnh lộ 624 đoạn qua đèo eo chim,3.3280625,nam,nam,true,0,true,sáng qua trên tỉnh lộ 624 đoạn qua đèo eo chim,true,openAI/whisper,
658da5f420d431f00fec0db7,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1140479_1144575.wav,hơn 7700 mét khối đất đá từ trên núi đổ xuống đường gây ách tắc giao thông,hơn 7700 mét khối đất đá từ trên núi đổ xuống đường gây át tắc giao thông,4.0960625,nam,nam,false,0.058823529411764705,true,hơn 7700 mét khối đất đá từ trên núi đổ xuống đường gây ách tắc giao thông,true,hieu,2023-12-29T09:06:21.188Z
658da60c20d431f00fec0dc4,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1189119_1192959.wav,không quân israel thông báo đã tấn công khoảng 250 mục tiêu trong 24 giờ,không quân israel thông báo đã tấn công khoảng 250 mục tiêu trong 24 giờ,3.84,nam,nam,true,0,true,không quân israel thông báo đã tấn công khoảng 250 mục tiêu trong 24 giờ,true,openAI/whisper,
658da60e20d431f00fec0dc5,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1193215_1195007.wav,từ ngày 5 đến ngày 6 tháng 12,từ ngày 5 đến ngày 6 tháng 12,1.792,nam,nam,true,0,true,từ ngày 5 đến ngày 6 tháng 12,true,openAI/whisper,
658da60f20d431f00fec0dc6,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1195519_1198591.wav,cơ quan y tế ra sao cho biết ít nhất 45 người đã thiệt mạng,cơ quan y tế gaza cho biết ít nhất 45 người đã thiệt mạng,3.0720625,nam,nu,false,0.13333333333333333,true,cơ quan y tế gaza cho biết ít nhất 45 người đã thiệt mạng,true,minh,2023-12-29T09:47:41.166Z
658da61320d431f00fec0dc8,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1201151_1207295.wav,cũng trong ngày 6 tháng 12 mỹ một lần nữa gây áp lực để israel cho phép nhiên liệu và viện trợ cần thiết vào casa,cũng trong ngày 6 tháng 12 mỹ một lần nữa gây áp lực để israel cho phép nhân liệu và viện trợ cần thiết vào gaza,6.144,nam,nam,false,0.07692307692307693,true,cũng trong ngày 6 tháng 12 mỹ một lần nữa gây áp lực để israel cho phép nhiên liệu và viện trợ cần thiết vào gaza,true,toan,2023-12-29T09:34:17.813Z
658da62d20d431f00fec0dd5,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_06122023__HTV_Tin_Tc_Mi_Nht_1251327_1252863.wav,đến 15 giờ ngày 6 tháng 12,đến 15 giờ ngày 6 tháng 12,1.5360625,nam,nam,true,0,true,đến 15 giờ ngày 6 tháng 12,true,openAI/whisper,
658da63a20d431f00fec0ddc,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_5376_8448.wav,chào mừng quý vị đến với chương trình 60 giây của đài truyền hình thành phố hồ chí minh,chào mừng quý vị đến với chương trình 60 giây của đài truyền hình thành phố hồ chí minh,3.072,nam,nam,true,0,true,chào mừng quý vị đến với chương trình 60 giây của đài truyền hình thành phố hồ chí minh,true,openAI/whisper,
658da64820d431f00fec0de2,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_38912_45056.wav,thưa quý vị trong thời gian qua 8 quận huyện của thành phố hồ chí minh đã thực hiện tốt công tác giải ngân đầu tư công,thưa quý vị trong thời gian qua 8 quần huyện của thành phố hồ chí minh đã thực hiện tốt công tác giải ngân đầu tư công,6.144,nam,nam,false,0.037037037037037035,true,thưa quý vị trong thời gian qua 8 quận huyện của thành phố hồ chí minh đã thực hiện tốt công tác giải ngân đầu tư công,true,minh,2023-12-29T09:39:12.796Z
658da66c20d431f00fec0df6,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_100608_105472.wav,quận 1 cũng là địa phương có kết quả giải ngân vốn đầu tư công cao đạt hơn 88,quận 1 cũng là địa phương có kết quả giải ngân vốn đầu tư công cao đạt hơn 885,4.8640625,nam,nu,false,0.05263157894736842,true,quận 1 cũng là địa phương có kết quả giải ngân vốn đầu tư công cao đạt hơn 88.5,true,hieu,2023-12-29T08:59:41.098Z
658da67f20d431f00fec0dff,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_118016_121600.wav,được giao tổng số vốn đầu tư công là hơn 68000 tỷ đồng,được giao tổng số vốn đầu tư công là hơn 68000 trị đồng,3.5840625,nam,nam,false,0.07692307692307693,true,được giao tổng số vốn đầu tư công là hơn 68000 tỷ đồng,true,toan,2023-12-29T09:10:18.655Z
658da68120d431f00fec0e00,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_121856_126464.wav,thành phố đang nỗ lực đạt tỉ lệ giải ngân ít nhất 95 trước cuối năm nay,thành phố đang nỗ lực đạt tỷ lệ giải ngân ít nhất 95 trước cuối năm nay,4.6080625,nam,nam,false,0.058823529411764705,true,thành phố đang nỗ lực đạt tỷ lệ giải ngân ít nhất 95 trước cuối năm nay,true,toan,2023-12-29T09:16:41.599Z
658da68320d431f00fec0e01,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_128768_131840.wav,liên quan đến khu đất công trình công cộng phường 6 quận tân bình,liên quan đến khu đất công trình công cộng phường 6 quận tân bình,3.0720625,nam,nam,true,0,true,liên quan đến khu đất công trình công cộng phường 6 quận tân bình,true,openAI/whisper,
658da68620d431f00fec0e02,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_132096_135680.wav,trong tháng 11 qua ủy ban nhân dân quận tân bình đã tổ chức niêm yết công khai,trong tháng 11 qua ủy ban nhân dân quận tân bình đã tổ chức niêm yết công khai,3.5840625,nam,nam,true,0,true,trong tháng 11 qua ủy ban nhân dân quận tân bình đã tổ chức niêm yết công khai,true,openAI/whisper,
658da6a820d431f00fec0e17,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_189184_192256.wav,dự kiến thêm 68 trường hợp nữa sẽ được chi trả trong hôm nay,dự kiến thêm 68 trường hợp nữa sẽ được chi trả trong hôm nay,3.072,nam,nam,true,0,true,dự kiến thêm 68 trường hợp nữa sẽ được chi trả trong hôm nay,true,openAI/whisper,
658da6b320d431f00fec0e1e,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_204032_206080.wav,việc khởi công sẽ bắt đầu từ ngày 12 tháng 12,việc khởi công sẽ bắt đầu từ ngày 12 tháng 12,2.0480625,nam,nam,true,0,true,việc khởi công sẽ bắt đầu từ ngày 12 tháng 12,true,openAI/whisper,
658da6cc20d431f00fec0e2d,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_241920_244736.wav,qua cái việc trải nghiệm này mình thấy cái quận 7 của mình,qua cái việc trải nghiệm này mình thấy cái quận 7 của mình,2.816,nam,nam,true,0,true,qua cái việc trải nghiệm này mình thấy cái quận 7 của mình,true,openAI/whisper,
658da6db20d431f00fec0e35,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_263423_264447.wav,quận 7 cũng,quận 7 cũng,1.024,nam,nam,true,0,true,quận 7 cũng,true,openAI/whisper,
658da6f720d431f00fec0e42,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_312319_318207.wav,gắn bó với nghề trồng nón lá hơn 40 năm qua bà nguyễn thị ánh hồng cho biết do nhu cầu sử dụng nón lá không nhiều,gắn bó với nghề chọc nón lá hơn 40 năm qua bà nguyễn thị ánh hồng cho biết do nhu cầu sử dụng nón lá không nhiều,5.8880625,nam,nam,false,0.037037037037037035,true,gắn bó với nghề chọc nón lá hơn 40 năm qua bà nguyễn thị ánh hồng cho biết do nhu cầu sử dụng nón lá không nhiều,true,hieu,2023-12-29T09:40:37.235Z
658da72720d431f00fec0e60,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_377343_381439.wav,từ tỉnh quảng ngãi mưa lớn là kéo dài những ngày qua đến khoảng 7 giờ sáng nay,tên tỉnh quảng ngãi mưa lớn đã kéo dài những ngày qua đến khoảng 7 giờ sáng nay,4.096,nam,nam,false,0.1111111111111111,true,từ tỉnh quảng ngãi mưa lớn đã kéo dài những ngày qua đến khoảng 7 giờ sáng nay,true,toan,2023-12-29T09:08:56.772Z
658da72a20d431f00fec0e61,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_381695_386559.wav,đoạn đèo eo chim thuộc tuyến đường tỉnh lộ 624 huyện bình long đã xảy ra sạt lở nghiêm trọng,cạn đèo eo chim thuộc tuyến đường tỉnh lộ 624 huyện minh long đã xảy ra sạt lỡ nghiêm trọng,4.864,nam,nam,false,0.15,true,đoạn đèo eo chim thuộc tuyến đường tỉnh lộ 624 huyện bình long đã xảy ra sạt lở nghiêm trọng,true,toan,2023-12-29T09:02:48.097Z
658da74320d431f00fec0e6f,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_419583_425727.wav,vụ việc nhóm học sinh có hành vi xúc phạm đe dọa giáo viên tại một trường cấp 2 ở tỉnh tuyên quang đang gây nhiều thắc mắc,vụ việc nhóm học sinh có hành vi xúc phạm đe dọa giáo viên tại một trường cấp 2 ở tỉnh tuyên quang đang gây nhiều thắc mắc,6.144,nam,nam,true,0,true,vụ việc nhóm học sinh có hành vi xúc phạm đe dọa giáo viên tại một trường cấp 2 ở tỉnh tuyên quang đang gây nhiều thắc mắc,true,openAI/whisper,
658da76120d431f00fec0e7e,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_490751_493567.wav,cho thấy lượng khí thải co2 toàn cầu tiếp tục gia tăng,cho thấy lượng khí thải co2 toàn cầu tiếp tục gia tăng,2.816,nam,nam,true,0,true,cho thấy lượng khí thải co2 toàn cầu tiếp tục gia tăng,true,openAI/whisper,
658da77d20d431f00fec0e8e,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_535039_538879.wav,mỹ giảm 154 triệu mét khối chủ yếu do giảm sử dụng than đá,mỹ giảm 154 triệu mét khối chủ yếu do giảm sử dụng thang đá,3.84,nam,nam,false,0.07142857142857142,true,mỹ giảm 154 triệu mét khối chủ yếu do giảm sử dụng than đá,true,toan,2023-12-29T09:22:26.877Z
658da77f20d431f00fec0e8f,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_539647_545791.wav,hiện tại hầu hết các nước trên thế giới đã cam kết cắt giảm 43 lượng khí thải vào năm 2030,hiện tại hầu hết các nước trên thế giới đã cam kế cắt giảm 43 lượng khí thải vào năm 2030,6.1440625,nam,nam,false,0.047619047619047616,true,hiện tại hầu hết các nước trên thế giới đã cam kết cắt giảm 43 lượng khí thải vào năm 2030,true,toan,2023-12-29T09:35:29.596Z
658da79d20d431f00fec0ea0,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_591103_592639.wav,là đã hơn 5000 năm tuổi,là đã hơn 5000 năm tuổi,1.536,nam,nam,true,0,true,là đã hơn 5000 năm tuổi,true,openAI/whisper,
658da7d220d431f00fec0ebe,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_675327_681471.wav,thống kê cho thấy tính tới cuối tháng 10 trung quốc đã mua thêm 204 tấn vàng so với đầu năm nâng tổng dự trữ vàng,thống kê cho thấy tính tới cuối tháng 10 trung quốc đã mua thêm 204 tấn vàng so với đầu năm nâng tổng dự trữ vàng,6.1440625,nam,nam,true,0,true,thống kê cho thấy tính tới cuối tháng 10 trung quốc đã mua thêm 204 tấn vàng so với đầu năm nâng tổng dự trữ vàng,true,openAI/whisper,
658da7f220d431f00fec0ecd,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_739327_741887.wav,tuần lễ nobel đầu tiên đã diễn ra vào tháng 10,tuần lễ nobel đầu tiên đã diễn ra vào tháng 10,2.56,nam,nam,true,0,true,tuần lễ nobel đầu tiên đã diễn ra vào tháng 10,true,openAI/whisper,
658da81e20d431f00fec0ee9,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_813823_815359.wav,vào ngày 9 tháng 12 sắp tới,vào ngày 9 tháng 12 sắp tới,1.536,nam,nam,true,0,true,vào ngày 9 tháng 12 sắp tới,true,openAI/whisper,
658da82e20d431f00fec0ef0,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_843263_848639.wav,vở ba lê bà chúa tuyết được biểu diễn tại nhà hát tivoli từ năm 2019 mỗi dịp cuối năm,vợ ba lê bà chú tuyết được biểu diễn tại nhà hát tivoli từ năm 2019 mỗi dịp cuối năm,5.376,nam,nam,false,0.1,true,vở ba lê bà chúa tuyết được biểu diễn tại nhà hát tivoli từ năm 2019 mỗi dịp cuối năm,true,toan,2023-12-29T09:15:16.470Z
658da83c20d431f00fec0ef7,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_874495_880639.wav,bà đã tham gia thiết kế trang phục và sân khấu cho nhiều bộ phim và các vở diễn từ cuối những năm 1980,và đã tham gia thiết kế trang phục và sân khấu cho nhiều bộ phim và các vợ diễn từ cuối năm 1980,6.144,nam,nu,false,0.125,true,bà đã tham gia thiết kế trang phục và sân khấu cho nhiều bộ phim và các vở diễn từ cuối những năm 1980,true,minh,2023-12-29T09:41:38.095Z
658da85e20d431f00fec0f10,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_927999_928767.wav,tấn công vào tháng 11,tấn công vào tháng 11,0.7680625,nam,nam,true,0,true,tấn công vào tháng 11,true,openAI/whisper,
658da87c20d431f00fec0f20,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_979967_984063.wav,đội cảnh sát phòng cháy chữa cháy và cứu nạn cứu hộ công an quận 4 phối hợp với các lực lượng cứu hộ,đôi cảnh sát phòng cháy cháy cháy và cứu nạn cứu hộ công an quận 4 phối hợp với các lực lượng cứu hộ,4.0960625,nam,nam,false,0.08333333333333333,true,đội cảnh sát phòng cháy chữa cháy và cứu nạn cứu hộ công an quận 4 phối hợp với các lực lượng cứu hộ,true,minh,2023-12-29T09:08:32.228Z
658da88120d431f00fec0f23,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_988927_990975.wav,hỗ trợ 10 người kịp thời thoát khỏi đám cháy,hỗ trợ 10 người kịp thời thoát khỏi đám cháy,2.0480625,nam,nam,true,0,true,hỗ trợ 10 người kịp thời thoát khỏi đám cháy,true,openAI/whisper,
658da88520d431f00fec0f25,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_993791_997119.wav,qua kiểm tra lực lượng chức năng phát hiện thi thể của một bé gái 8 tuổi,qua kiểm tra lượng lượng chức năng phát hiện thi thể của một bé gái 8 tuổi,3.328,nam,nu,false,0.058823529411764705,true,qua kiểm tra lực lượng chức năng phát hiện thi thể của một bé gái 8 tuổi,true,hieu,2023-12-29T10:20:44.033Z
658da88720d431f00fec0f26,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_997631_1000703.wav,ngoài ra còn có 5 xe máy một bình ga và nhiều tài sản bị thiêu rụi,ngoài ra còn có 5 xe máy 1 bình ga và nhiều tài sản bị thiêu dội,3.072,nam,nam,false,0.11764705882352941,true,ngoài ra còn có 5 xe máy một bình ga và nhiều tài sản bị thiêu rụi,true,minh,2023-12-29T10:06:11.400Z
658da88920d431f00fec0f27,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_1000959_1004031.wav,nguyên nhân vụ cháy đang được công an quận 4 cùng các đơn vị liên quan,nguyên nhân vụ cháy đang được công an quận 4 cùng các đơn vị liên quan,3.0720625,nam,nam,true,0,true,nguyên nhân vụ cháy đang được công an quận 4 cùng các đơn vị liên quan,true,openAI/whisper,
658da88d20d431f00fec0f2a,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_1009663_1014015.wav,và lừa đảo người lớn tuổi lấy trộm số vàng lên đến hơn 100 triệu đồng,và lừa đảo người lớn tuổi lấy trộm số vàng lên đến hơn 100 triệu đồng,4.352,nam,nam,true,0,true,và lừa đảo người lớn tuổi lấy trộm số vàng lên đến hơn 100 triệu đồng,true,openAI/whisper,
658da8de20d431f00fec0f4f,audios/60_GIÂY_CHIỀU__THÁNG_12_2023___HTV_Tin_Tức_2023/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht/60_Giy_Chiu__Ngy_05122023__HTV_Tin_Tc_Mi_Nht_1129983_1136127.wav,đến sáng ngày 3 tháng 12 qua toàn đến công an huyện châu thành a tỉnh hậu giang để tự thú và số đó đã được di,đến sáng ngày 3 tháng 12 qua toàn đến công an huyện châu thành a tỉnh hậu giang để tự thú gia sơ đó đã được ghi tín,6.144,nam,nam,false,0.14814814814814814,true,đến sáng ngày 3 tháng 12 qua toàn đến công an huyện châu thành a tỉnh hậu giang để tự thú và số đó đã được di,true,minh,2023-12-29T09:30:32.876Z
